Date;ID_DEPT;MONTANT
2022-12-01;22;
2022-12-01;23;
2022-12-01;24;
2022-12-02;1;
2022-12-02;2;
2022-12-02;3;227,5
2022-12-02;4;89
2022-12-02;5;211,5
2022-12-02;6;
2022-12-02;7;39
2022-12-02;8;7,6
2022-12-02;9;142,15
2022-12-02;10;38
2022-12-02;11;110
2022-12-02;12;
2022-12-02;13;19,04
2022-12-02;14;
2022-12-02;15;
2022-12-02;16;151,5
2022-12-02;17;25,5
2022-12-02;18;
2022-12-02;19;19,4
2022-12-02;20;64,5
2022-12-02;21;74
2022-12-02;22;
2022-12-02;23;
2022-12-02;24;124,39
2022-12-03;1;
2022-12-03;2;24
2022-12-03;3;164,5
2022-12-03;4;239,5
2022-12-03;5;72,5
2022-12-03;6;4
2022-12-03;7;12
2022-12-03;8;5,4
2022-12-03;9;134,76
2022-12-03;10;45
2022-12-03;11;3,2
2022-12-03;12;
2022-12-03;13;
2022-12-03;14;
2022-12-03;15;7,4
2022-12-03;16;
2022-12-03;17;74
2022-12-03;18;
2022-12-03;19;31,8
2022-12-03;20;4,4
2022-12-03;21;69,8
2022-12-03;22;
2022-12-03;23;
2022-12-03;24;
2022-12-04;1;
2022-12-04;2;24
2022-12-04;3;150,2
2022-12-04;4;269
2022-12-04;5;16
2022-12-04;6;-150
2022-12-04;7;
2022-12-04;8;47,5
2022-12-04;9;97,85
2022-12-04;10;12
2022-12-04;11;
2022-12-04;12;
2022-12-04;13;
2022-12-04;14;
2022-12-04;15;80
2022-12-04;16;78,15
2022-12-04;17;117,5
2022-12-04;18;
2022-12-04;19;23,45
2022-12-04;20;136,75
2022-12-04;21;
2022-12-04;22;
2022-12-04;23;
2022-12-04;24;
2022-12-05;1;
2022-12-05;2;
2022-12-05;3;
2022-12-05;4;
2022-12-05;5;
2022-12-05;6;
2022-12-05;7;
2022-12-05;8;
2022-12-05;9;
2022-12-05;10;
2022-12-05;11;
2022-12-05;12;
2022-12-05;13;
2022-12-05;14;
2022-12-05;15;
2022-12-05;16;
2022-12-05;17;
2022-12-05;18;
2022-12-05;19;
2022-12-05;20;
2022-12-05;21;
2022-12-05;22;
2022-12-05;23;
2022-12-05;24;
2022-12-06;1;
2022-12-06;2;
2022-12-06;3;
2022-12-06;4;88
2022-12-06;5;42,5
2022-12-06;6;
2022-12-06;7;
2022-12-06;8;137
2022-12-06;9;133,5
2022-12-06;10;
2022-12-06;11;
2022-12-06;12;
2022-12-06;13;55,19
2022-12-06;14;
2022-12-06;15;135
2022-12-06;16;36,85
2022-12-06;17;25
2022-12-06;18;
2022-12-06;19;1,2
2022-12-06;20;123,4
2022-12-06;21;
2022-12-06;22;
2022-12-06;23;
2022-12-06;24;
2022-12-07;1;
2022-12-07;2;
2022-12-07;3;128,4
2022-12-07;4;129
2022-12-07;5;145,5
2022-12-07;6;
2022-12-07;7;35,3
2022-12-07;8;21,6
2022-12-07;9;31,5
2022-12-07;10;21,3
2022-12-07;11;48
2022-12-07;12;
2022-12-07;13;
2022-12-07;14;
2022-12-07;15;78
2022-12-07;16;
2022-12-07;17;112
2022-12-07;18;
2022-12-07;19;42,05
2022-12-07;20;
2022-12-07;21;10,2
2022-12-07;22;
2022-12-07;23;
2022-12-07;24;-8
2022-12-08;1;
2022-12-08;2;72
2022-12-08;3;80,5
2022-12-08;4;41
2022-12-08;5;193
2022-12-08;6;
2022-12-08;7;
2022-12-08;8;86
2022-12-08;9;105
2022-12-08;10;35,3
2022-12-08;11;
2022-12-08;12;
2022-12-08;13;
2022-12-08;14;
2022-12-08;15;309,4
2022-12-08;16;83,4
2022-12-08;17;265,5
2022-12-08;18;
2022-12-08;19;11,6
2022-12-08;20;98,25
2022-12-08;21;55,5
2022-12-08;22;
2022-12-08;23;46
2022-12-08;24;
2022-12-09;1;
2022-12-09;2;117
2022-12-09;3;123
2022-12-09;4;
2022-12-09;5;76
2022-12-09;6;
2022-12-09;7;
2022-12-09;8;224
2022-12-09;9;74,55
2022-12-09;10;30,55
2022-12-09;11;25
2022-12-09;12;
2022-12-09;13;50,66
2022-12-09;14;
2022-12-09;15;184
2022-12-09;16;68
2022-12-09;17;14,75
2022-12-09;18;
2022-12-09;19;32,5
2022-12-09;20;13
2022-12-09;21;8,9
2022-12-09;22;
2022-12-09;23;64
2022-12-09;24;24,58
2022-12-10;1;
2022-12-10;2;114,5
2022-12-10;3;366,25
2022-12-10;4;109
2022-12-10;5;75,1
2022-12-10;6;
2022-12-10;7;42
2022-12-10;8;43,9
2022-12-10;9;58,05
2022-12-10;10;37,5
2022-12-10;11;74
2022-12-10;12;160
2022-12-10;13;25,62
2022-12-10;14;
2022-12-10;15;49
2022-12-10;16;3
2022-12-10;17;71
2022-12-10;18;
2022-12-10;19;84,88
2022-12-10;20;5
2022-12-10;21;152,4
2022-12-10;22;
2022-12-10;23;132
2022-12-10;24;
2022-12-11;1;
2022-12-11;2;27,5
2022-12-11;3;39,5
2022-12-11;4;88
2022-12-11;5;127,5
2022-12-11;6;
2022-12-11;7;
2022-12-11;8;23
2022-12-11;9;76,3
2022-12-11;10;8
2022-12-11;11;152
2022-12-11;12;
2022-12-11;13;21,8
2022-12-11;14;
2022-12-11;15;80
2022-12-11;16;90,45
2022-12-11;17;150
2022-12-11;18;
2022-12-11;19;8,2
2022-12-11;20;123,35
2022-12-11;21;79
2022-12-11;22;
2022-12-11;23;44
2022-12-11;24;
2022-12-12;1;
2022-12-12;2;
2022-12-12;3;
2022-12-12;4;
2022-12-12;5;
2022-12-12;6;
2022-12-12;7;
2022-12-12;8;
2022-12-12;9;
2022-12-12;10;
2022-12-12;11;
2022-12-12;12;
2022-12-12;13;
2022-12-12;14;
2022-12-12;15;
2022-12-12;16;
2022-12-12;17;
2022-12-12;18;
2022-12-12;19;
2022-12-12;20;
2022-12-12;21;
2022-12-12;22;
2022-12-12;23;
2022-12-12;24;
2022-12-13;1;
2022-12-13;2;76
2022-12-13;3;128,5
2022-12-13;4;79
2022-12-13;5;256,5
2022-12-13;6;
2022-12-13;7;51
2022-12-13;8;
2022-12-13;9;46,15
2022-12-13;10;27,75
2022-12-13;11;67
2022-12-13;12;
2022-12-13;13;47,5
2022-12-13;14;
2022-12-13;15;305
2022-12-13;16;18,8
2022-12-13;17;75
2022-12-13;18;11,8
2022-12-13;19;
2022-12-13;20;
2022-12-13;21;17,2
2022-12-13;22;
2022-12-13;23;52,5
2022-12-13;24;
2022-12-14;1;
2022-12-14;2;160,8
2022-12-14;3;151,6
2022-12-14;4;257
2022-12-14;5;95,6
2022-12-14;6;
2022-12-14;7;
2022-12-14;8;32
2022-12-14;9;38,75
2022-12-14;10;22
2022-12-14;11;21
2022-12-14;12;
2022-12-14;13;
2022-12-14;14;
2022-12-14;15;158
2022-12-14;16;147,5
2022-12-14;17;129,5
2022-12-14;18;
2022-12-14;19;16,2
2022-12-14;20;11
2022-12-14;21;20
2022-12-14;22;
2022-12-14;23;
2022-12-14;24;
2022-12-15;1;
2022-12-15;2;87,15
2022-12-15;3;266,5
2022-12-15;4;299
2022-12-15;5;191,35
2022-12-15;6;
2022-12-15;7;22
2022-12-15;8;
2022-12-15;9;138,8
2022-12-15;10;20
2022-12-15;11;
2022-12-15;12;
2022-12-15;13;72,85
2022-12-15;14;
2022-12-15;15;191,5
2022-12-15;16;76,45
2022-12-15;17;194
2022-12-15;18;
2022-12-15;19;12,75
2022-12-15;20;60,75
2022-12-15;21;232
2022-12-15;22;
2022-12-15;23;81
2022-12-15;24;
2022-12-16;1;
2022-12-16;2;133,5
2022-12-16;3;684,5
2022-12-16;4;173
2022-12-16;5;62,5
2022-12-16;6;
2022-12-16;7;15,3
2022-12-16;8;
2022-12-16;9;104,45
2022-12-16;10;27,5
2022-12-16;11;46,85
2022-12-16;12;
2022-12-16;13;22,68
2022-12-16;14;
2022-12-16;15;
2022-12-16;16;20
2022-12-16;17;64
2022-12-16;18;
2022-12-16;19;59,1
2022-12-16;20;24
2022-12-16;21;
2022-12-16;22;
2022-12-16;23;53
2022-12-16;24;
2022-12-17;1;
2022-12-17;2;201,5
2022-12-17;3;113,5
2022-12-17;4;146
2022-12-17;5;361,85
2022-12-17;6;
2022-12-17;7;96
2022-12-17;8;64
2022-12-17;9;57,1
2022-12-17;10;17,5
2022-12-17;11;
2022-12-17;12;
2022-12-17;13;
2022-12-17;14;
2022-12-17;15;245
2022-12-17;16;294,55
2022-12-17;17;72,5
2022-12-17;18;
2022-12-17;19;1,5
2022-12-17;20;24,75
2022-12-17;21;
2022-12-17;22;
2022-12-17;23;
2022-12-17;24;
2022-12-18;1;
2022-12-18;2;48
2022-12-18;3;156
2022-12-18;4;148
2022-12-18;5;487,4
2022-12-18;6;
2022-12-18;7;68
2022-12-18;8;35
2022-12-18;9;
2022-12-18;10;
2022-12-18;11;10
2022-12-18;12;
2022-12-18;13;
2022-12-18;14;
2022-12-18;15;385
2022-12-18;16;10
2022-12-18;17;125,5
2022-12-18;18;
2022-12-18;19;57,85
2022-12-18;20;30,25
2022-12-18;21;5,15
2022-12-18;22;
2022-12-18;23;43,3
2022-12-18;24;2
2022-12-19;1;
2022-12-19;2;
2022-12-19;3;
2022-12-19;4;
2022-12-19;5;
2022-12-19;6;
2022-12-19;7;
2022-12-19;8;
2022-12-19;9;
2022-12-19;10;
2022-12-19;11;
2022-12-19;12;
2022-12-19;13;
2022-12-19;14;
2022-12-19;15;
2022-12-19;16;
2022-12-19;17;
2022-12-19;18;
2022-12-19;19;
2022-12-19;20;
2022-12-19;21;
2022-12-19;22;
2022-12-19;23;
2022-12-19;24;
2022-12-20;1; 12,50  $ 
2022-12-20;2; 87,15  $ 
2022-12-20;3; 493,60  $ 
2022-12-20;4; 32,00  $ 
2022-12-20;5; 97,00  $ 
2022-12-20;6;
2022-12-20;7;
2022-12-20;8; 54,00  $ 
2022-12-20;9; 67,80  $ 
2022-12-20;10; 40,95  $ 
2022-12-20;11; 69,00  $ 
2022-12-20;12;
2022-12-20;13;
2022-12-20;14;
2022-12-20;15;
2022-12-20;16; 107,80  $ 
2022-12-20;17; 124,50  $ 
2022-12-20;18;
2022-12-20;19; 70,00  $ 
2022-12-20;20; 19,00  $ 
2022-12-20;21; 11,90  $ 
2022-12-20;22;
2022-12-20;23; 231,00  $ 
2022-12-20;24;
2022-12-21;1;15,5
2022-12-21;2;69
2022-12-21;3;225
2022-12-21;4;122
2022-12-21;5;409,2
2022-12-21;6;
2022-12-21;7;
2022-12-21;8;179
2022-12-21;9;176,55
2022-12-21;10;43,75
2022-12-21;11;136,35
2022-12-21;12;
2022-12-21;13;35,25
2022-12-21;14;
2022-12-21;15;232
2022-12-21;16;117,3
2022-12-21;17;390,5
2022-12-21;18;
2022-12-21;19;83,1
2022-12-21;20;56,5
2022-12-21;21;77,5
2022-12-21;22;
2022-12-21;23;42,3
2022-12-21;24;-50
2022-12-22;1;
2022-12-22;2;172,3
2022-12-22;3;311,6
2022-12-22;4;383
2022-12-22;5;729,65
2022-12-22;6;
2022-12-22;7;153
2022-12-22;8;121
2022-12-22;9;115
2022-12-22;10;31,5
2022-12-22;11;157
2022-12-22;12;
2022-12-22;13;
2022-12-22;14;
2022-12-22;15;775,5
2022-12-22;16;84,1
2022-12-22;17;277,2
2022-12-22;18;
2022-12-22;19;136,2
2022-12-22;20;153
2022-12-22;21;92,5
2022-12-22;22;76
2022-12-22;23;
2022-12-22;24;
2022-12-23;1;
2022-12-23;2;105,15
2022-12-23;3;149,1
2022-12-23;4;101
2022-12-23;5;243,7
2022-12-23;6;
2022-12-23;7;
2022-12-23;8;138
2022-12-23;9;41,1
2022-12-23;10;47,7
2022-12-23;11;10
2022-12-23;12;
2022-12-23;13;
2022-12-23;14;
2022-12-23;15;
2022-12-23;16;83,4
2022-12-23;17;29,55
2022-12-23;18;
2022-12-23;19;97,5
2022-12-23;20;
2022-12-23;21;26
2022-12-23;22;
2022-12-23;23;25
2022-12-23;24;-120
2022-12-24;1;
2022-12-24;2;24
2022-12-24;3;260
2022-12-24;4;148
2022-12-24;5;269,5
2022-12-24;6;
2022-12-24;7;
2022-12-24;8;116
2022-12-24;9;1,75
2022-12-24;10;
2022-12-24;11;24
2022-12-24;12;
2022-12-24;13;18,28
2022-12-24;14;
2022-12-24;15;181
2022-12-24;16;
2022-12-24;17;111
2022-12-24;18;
2022-12-24;19;31,2
2022-12-24;20;233,52
2022-12-24;21;63,5
2022-12-24;22;
2022-12-24;23;50,5
2022-12-24;24;36,84
2022-12-25;1;
2022-12-25;2;
2022-12-25;3;
2022-12-25;4;
2022-12-25;5;
2022-12-25;6;
2022-12-25;7;
2022-12-25;8;
2022-12-25;9;
2022-12-25;10;
2022-12-25;11;
2022-12-25;12;
2022-12-25;13;
2022-12-25;14;
2022-12-25;15;
2022-12-25;16;
2022-12-25;17;
2022-12-25;18;
2022-12-25;19;
2022-12-25;20;
2022-12-25;21;
2022-12-25;22;
2022-12-25;23;
2022-12-25;24;
2022-12-26;1;
2022-12-26;2;
2022-12-26;3;
2022-12-26;4;
2022-12-26;5;
2022-12-26;6;
2022-12-26;7;
2022-12-26;8;
2022-12-26;9;
2022-12-26;10;
2022-12-26;11;
2022-12-26;12;
2022-12-26;13;
2022-12-26;14;
2022-12-26;15;
2022-12-26;16;
2022-12-26;17;
2022-12-26;18;
2022-12-26;19;
2022-12-26;20;
2022-12-26;21;
2022-12-26;22;
2022-12-26;23;
2022-12-26;24;
2022-12-27;1;
2022-12-27;2;
2022-12-27;3;93
2022-12-27;4;52
2022-12-27;5;100
2022-12-27;6;
2022-12-27;7;
2022-12-27;8;83
2022-12-27;9;
2022-12-27;10;14,75
2022-12-27;11;
2022-12-27;12;
2022-12-27;13;38,9
2022-12-27;14;
2022-12-27;15;211
2022-12-27;16;112,6
2022-12-27;17;117,75
2022-12-27;18;
2022-12-27;19;
2022-12-27;20;
2022-12-27;21;
2022-12-27;22;
2022-12-27;23;
2022-12-27;24;
2022-12-28;1;
2022-12-28;2;
2022-12-28;3;18
2022-12-28;4;275
2022-12-28;5;8
2022-12-28;6;
2022-12-28;7;
2022-12-28;8;36
2022-12-28;9;28,05
2022-12-28;10;29,55
2022-12-28;11;91
2022-12-28;12;
2022-12-28;13;
2022-12-28;14;
2022-12-28;15;
2022-12-28;16;6
2022-12-28;17;32
2022-12-28;18;20,85
2022-12-28;19;
2022-12-28;20;
2022-12-28;21;
2022-12-28;22;
2022-12-28;23;
2022-12-28;24;
2022-12-29;1;
2022-12-29;2;108
2022-12-29;3;27,5
2022-12-29;4;
2022-12-29;5;143
2022-12-29;6;
2022-12-29;7;45,5
2022-12-29;8;2,7
2022-12-29;9;135,2
2022-12-29;10;40,75
2022-12-29;11;25
2022-12-29;12;
2022-12-29;13;
2022-12-29;14;
2022-12-29;15;140
2022-12-29;16;14,8
2022-12-29;17;54
2022-12-29;18;
2022-12-29;19;32,45
2022-12-29;20;
2022-12-29;21;14,8
2022-12-29;22;
2022-12-29;23;25
2022-12-29;24;
2022-12-30;1;28,5
2022-12-30;2;22
2022-12-30;3;80,5
2022-12-30;4;
2022-12-30;5;152,25
2022-12-30;6;
2022-12-30;7;340
2022-12-30;8;
2022-12-30;9;16,6
2022-12-30;10;4
2022-12-30;11;12,5
2022-12-30;12;
2022-12-30;13;
2022-12-30;14;
2022-12-30;15;
2022-12-30;16;30,5
2022-12-30;17;80,45
2022-12-30;18;
2022-12-30;19;56
2022-12-30;20;42
2022-12-30;21;63,5
2022-12-30;22;
2022-12-30;23;15,3
2022-12-30;24;-148,32
2022-12-31;1;
2022-12-31;2;22
2022-12-31;3;101,6
2022-12-31;4;281
2022-12-31;5;60
2022-12-31;6;
2022-12-31;7;
2022-12-31;8;
2022-12-31;9;64,55
2022-12-31;10;22
2022-12-31;11;13,85
2022-12-31;12;
2022-12-31;13;
2022-12-31;14;
2022-12-31;15;70
2022-12-31;16;51,5
2022-12-31;17;98
2022-12-31;18;
2022-12-31;19;
2022-12-31;20;
2022-12-31;21;18,5
2022-12-31;22;-13,5
2022-12-31;23;
2022-12-31;24;
2023-01-01;1;
2023-01-01;2;
2023-01-01;3;
2023-01-01;4;
2023-01-01;5;
2023-01-01;6;
2023-01-01;7;
2023-01-01;8;
2023-01-01;9;
2023-01-01;10;
2023-01-01;11;
2023-01-01;12;
2023-01-01;13;
2023-01-01;14;
2023-01-01;15;
2023-01-01;16;
2023-01-01;17;
2023-01-01;18;
2023-01-01;19;
2023-01-01;20;
2023-01-01;21;
2023-01-01;22;
2023-01-01;23;
2023-01-01;24;
2023-01-02;1;
2023-01-02;2;
2023-01-02;3;
2023-01-02;4;
2023-01-02;5;
2023-01-02;6;
2023-01-02;7;
2023-01-02;8;
2023-01-02;9;
2023-01-02;10;
2023-01-02;11;
2023-01-02;12;
2023-01-02;13;
2023-01-02;14;
2023-01-02;15;
2023-01-02;16;
2023-01-02;17;
2023-01-02;18;
2023-01-02;19;
2023-01-02;20;
2023-01-02;21;
2023-01-02;22;
2023-01-02;23;
2023-01-02;24;
2023-01-03;1;
2023-01-03;2;
2023-01-03;3;
2023-01-03;4;
2023-01-03;5;
2023-01-03;6;
2023-01-03;7;
2023-01-03;8;
2023-01-03;9;
2023-01-03;10;
2023-01-03;11;
2023-01-03;12;
2023-01-03;13;
2023-01-03;14;
2023-01-03;15;
2023-01-03;16;
2023-01-03;17;
2023-01-03;18;
2023-01-03;19;
2023-01-03;20;
2023-01-03;21;
2023-01-03;22;
2023-01-03;23;
2023-01-03;24;
2023-01-04;1;
2023-01-04;2;
2023-01-04;3;
2023-01-04;4;
2023-01-04;5;
2023-01-04;6;
2023-01-04;7;
2023-01-04;8;
2023-01-04;9;
2023-01-04;10;
2023-01-04;11;
2023-01-04;12;
2023-01-04;13;
2023-01-04;14;
2023-01-04;15;
2023-01-04;16;
2023-01-04;17;
2023-01-04;18;
2023-01-04;19;
2023-01-04;20;
2023-01-04;21;
2023-01-04;22;
2023-01-04;23;
2023-01-04;24;
2023-01-05;1;
2023-01-05;2;
2023-01-05;3;
2023-01-05;4;
2023-01-05;5;
2023-01-05;6;
2023-01-05;7;
2023-01-05;8;
2023-01-05;9;
2023-01-05;10;
2023-01-05;11;
2023-01-05;12;
2023-01-05;13;
2023-01-05;14;
2023-01-05;15;
2023-01-05;16;
2023-01-05;17;
2023-01-05;18;
2023-01-05;19;
2023-01-05;20;
2023-01-05;21;
2023-01-05;22;
2023-01-05;23;
2023-01-05;24;
2023-01-06;1;
2023-01-06;2;
2023-01-06;3;
2023-01-06;4;
2023-01-06;5;
2023-01-06;6;
2023-01-06;7;
2023-01-06;8;
2023-01-06;9;
2023-01-06;10;
2023-01-06;11;
2023-01-06;12;
2023-01-06;13;
2023-01-06;14;
2023-01-06;15;
2023-01-06;16;
2023-01-06;17;
2023-01-06;18;
2023-01-06;19;
2023-01-06;20;
2023-01-06;21;
2023-01-06;22;
2023-01-06;23;
2023-01-06;24;
2023-01-07;1;
2023-01-07;2;
2023-01-07;3;
2023-01-07;4;
2023-01-07;5;
2023-01-07;6;
2023-01-07;7;
2023-01-07;8;
2023-01-07;9;
2023-01-07;10;
2023-01-07;11;
2023-01-07;12;
2023-01-07;13;
2023-01-07;14;
2023-01-07;15;
2023-01-07;16;
2023-01-07;17;
2023-01-07;18;
2023-01-07;19;
2023-01-07;20;
2023-01-07;21;
2023-01-07;22;
2023-01-07;23;
2023-01-07;24;
2023-01-08;1;
2023-01-08;2;
2023-01-08;3;
2023-01-08;4;
2023-01-08;5;
2023-01-08;6;
2023-01-08;7;
2023-01-08;8;
2023-01-08;9;
2023-01-08;10;
2023-01-08;11;
2023-01-08;12;
2023-01-08;13;
2023-01-08;14;
2023-01-08;15;
2023-01-08;16;
2023-01-08;17;
2023-01-08;18;
2023-01-08;19;
2023-01-08;20;
2023-01-08;21;
2023-01-08;22;
2023-01-08;23;
2023-01-08;24;
2023-01-09;1;
2023-01-09;2;
2023-01-09;3;
2023-01-09;4;
2023-01-09;5;
2023-01-09;6;
2023-01-09;7;
2023-01-09;8;
2023-01-09;9;
2023-01-09;10;
2023-01-09;11;
2023-01-09;12;
2023-01-09;13;
2023-01-09;14;
2023-01-09;15;
2023-01-09;16;
2023-01-09;17;
2023-01-09;18;
2023-01-09;19;
2023-01-09;20;
2023-01-09;21;
2023-01-09;22;
2023-01-09;23;
2023-01-09;24;
2023-01-10;1;
2023-01-10;2;
2023-01-10;3;
2023-01-10;4;
2023-01-10;5;
2023-01-10;6;
2023-01-10;7;
2023-01-10;8;
2023-01-10;9;
2023-01-10;10;
2023-01-10;11;
2023-01-10;12;
2023-01-10;13;
2023-01-10;14;
2023-01-10;15;
2023-01-10;16;
2023-01-10;17;
2023-01-10;18;
2023-01-10;19;
2023-01-10;20;
2023-01-10;21;
2023-01-10;22;
2023-01-10;23;
2023-01-10;24;
2023-01-11;1;
2023-01-11;2;
2023-01-11;3;
2023-01-11;4;
2023-01-11;5;
2023-01-11;6;
2023-01-11;7;
2023-01-11;8;
2023-01-11;9;
2023-01-11;10;
2023-01-11;11;
2023-01-11;12;
2023-01-11;13;
2023-01-11;14;
2023-01-11;15;
2023-01-11;16;
2023-01-11;17;
2023-01-11;18;
2023-01-11;19;
2023-01-11;20;
2023-01-11;21;
2023-01-11;22;
2023-01-11;23;
2023-01-11;24;
2023-01-12;1;
2023-01-12;2;
2023-01-12;3;
2023-01-12;4;
2023-01-12;5;
2023-01-12;6;
2023-01-12;7;
2023-01-12;8;
2023-01-12;9;
2023-01-12;10;
2023-01-12;11;
2023-01-12;12;
2023-01-12;13;
2023-01-12;14;
2023-01-12;15;
2023-01-12;16;
2023-01-12;17;
2023-01-12;18;
2023-01-12;19;
2023-01-12;20;
2023-01-12;21;
2023-01-12;22;
2023-01-12;23;
2023-01-12;24;
2023-01-13;1;
2023-01-13;2;
2023-01-13;3;
2023-01-13;4;72,4
2023-01-13;5;164
2023-01-13;6;
2023-01-13;7;
2023-01-13;8;
2023-01-13;9;89
2023-01-13;10;19
2023-01-13;11;
2023-01-13;12;
2023-01-13;13;43,98
2023-01-13;14;
2023-01-13;15;
2023-01-13;16;24
2023-01-13;17;232
2023-01-13;18;
2023-01-13;19;22,8
2023-01-13;20;118,15
2023-01-13;21;119,65
2023-01-13;22;
2023-01-13;23;
2023-01-13;24;80,06
2023-01-14;1;
2023-01-14;2;
2023-01-14;3;93
2023-01-14;4;
2023-01-14;5;69,5
2023-01-14;6;
2023-01-14;7;
2023-01-14;8;
2023-01-14;9;273,65
2023-01-14;10;56,25
2023-01-14;11;
2023-01-14;12;
2023-01-14;13;38,08
2023-01-14;14;
2023-01-14;15;
2023-01-14;16;34,7
2023-01-14;17;116
2023-01-14;18;
2023-01-14;19;24,8
2023-01-14;20;
2023-01-14;21;
2023-01-14;22;
2023-01-14;23;
2023-01-14;24;
2023-01-15;1;
2023-01-15;2;
2023-01-15;3;84
2023-01-15;4;
2023-01-15;5;45,6
2023-01-15;6;
2023-01-15;7;118
2023-01-15;8;
2023-01-15;9;235,35
2023-01-15;10;15,5
2023-01-15;11;49
2023-01-15;12;
2023-01-15;13;
2023-01-15;14;
2023-01-15;15;
2023-01-15;16;88,6
2023-01-15;17;135,2
2023-01-15;18;
2023-01-15;19;22
2023-01-15;20;164,25
2023-01-15;21;43,2
2023-01-15;22;
2023-01-15;23;
2023-01-15;24;
2023-01-16;1;
2023-01-16;2;
2023-01-16;3;
2023-01-16;4;
2023-01-16;5;
2023-01-16;6;
2023-01-16;7;
2023-01-16;8;
2023-01-16;9;
2023-01-16;10;
2023-01-16;11;
2023-01-16;12;
2023-01-16;13;
2023-01-16;14;
2023-01-16;15;
2023-01-16;16;
2023-01-16;17;
2023-01-16;18;
2023-01-16;19;
2023-01-16;20;
2023-01-16;21;
2023-01-16;22;
2023-01-16;23;
2023-01-16;24;
2023-01-17;1;
2023-01-17;2;
2023-01-17;3;56
2023-01-17;4;
2023-01-17;5;
2023-01-17;6;
2023-01-17;7;
2023-01-17;8;
2023-01-17;9;64,1
2023-01-17;10;32
2023-01-17;11;
2023-01-17;12;
2023-01-17;13;38,89
2023-01-17;14;
2023-01-17;15;78
2023-01-17;16;36,5
2023-01-17;17;96
2023-01-17;18;
2023-01-17;19;
2023-01-17;20;
2023-01-17;21;31,5
2023-01-17;22;
2023-01-17;23;
2023-01-17;24;
2023-01-18;1;
2023-01-18;2;24
2023-01-18;3;-2
2023-01-18;4;79
2023-01-18;5;
2023-01-18;6;
2023-01-18;7;22
2023-01-18;8;
2023-01-18;9;165,15
2023-01-18;10;12,5
2023-01-18;11;17,5
2023-01-18;12;
2023-01-18;13;
2023-01-18;14;
2023-01-18;15;
2023-01-18;16;18,5
2023-01-18;17;128
2023-01-18;18;
2023-01-18;19;20,4
2023-01-18;20;84
2023-01-18;21;6
2023-01-18;22;
2023-01-18;23;10
2023-01-18;24;
2023-01-19;1;
2023-01-19;2;
2023-01-19;3;
2023-01-19;4;104
2023-01-19;5;49
2023-01-19;6;
2023-01-19;7;
2023-01-19;8;
2023-01-19;9;58,25
2023-01-19;10;6,5
2023-01-19;11;
2023-01-19;12;
2023-01-19;13;15,83
2023-01-19;14;
2023-01-19;15;80
2023-01-19;16;110,9
2023-01-19;17;
2023-01-19;18;
2023-01-19;19;
2023-01-19;20;21
2023-01-19;21;
2023-01-19;22;
2023-01-19;23;42
2023-01-19;24;
2023-01-20;1;
2023-01-20;2;
2023-01-20;3;12
2023-01-20;4;
2023-01-20;5;41
2023-01-20;6;
2023-01-20;7;
2023-01-20;8;
2023-01-20;9;55,5
2023-01-20;10;
2023-01-20;11;
2023-01-20;12;
2023-01-20;13;
2023-01-20;14;
2023-01-20;15;
2023-01-20;16;11,8
2023-01-20;17;98
2023-01-20;18;
2023-01-20;19;18
2023-01-20;20;
2023-01-20;21;7,9
2023-01-20;22;
2023-01-20;23;
2023-01-20;24;
2023-01-21;1;
2023-01-21;2;
2023-01-21;3;
2023-01-21;4;70
2023-01-21;5;167
2023-01-21;6;
2023-01-21;7;
2023-01-21;8;
2023-01-21;9;98,8
2023-01-21;10;13
2023-01-21;11;24
2023-01-21;12;
2023-01-21;13;
2023-01-21;14;
2023-01-21;15;158
2023-01-21;16;64,6
2023-01-21;17;131,5
2023-01-21;18;
2023-01-21;19;15
2023-01-21;20;299,15
2023-01-21;21;25,8
2023-01-21;22;
2023-01-21;23;
2023-01-21;24;
2023-01-22;1;
2023-01-22;2;
2023-01-22;3;
2023-01-22;4;
2023-01-22;5;18
2023-01-22;6;
2023-01-22;7;
2023-01-22;8;
2023-01-22;9;20,65
2023-01-22;10;19,4
2023-01-22;11;
2023-01-22;12;
2023-01-22;13;
2023-01-22;14;
2023-01-22;15;105
2023-01-22;16;-2
2023-01-22;17;40
2023-01-22;18;
2023-01-22;19;
2023-01-22;20;24
2023-01-22;21;
2023-01-22;22;
2023-01-22;23;
2023-01-22;24;
2023-01-23;1;
2023-01-23;2;
2023-01-23;3;
2023-01-23;4;
2023-01-23;5;
2023-01-23;6;
2023-01-23;7;
2023-01-23;8;
2023-01-23;9;
2023-01-23;10;
2023-01-23;11;
2023-01-23;12;
2023-01-23;13;
2023-01-23;14;
2023-01-23;15;
2023-01-23;16;
2023-01-23;17;
2023-01-23;18;
2023-01-23;19;
2023-01-23;20;
2023-01-23;21;
2023-01-23;22;
2023-01-23;23;
2023-01-23;24;
2023-01-24;1;
2023-01-24;2;
2023-01-24;3;18
2023-01-24;4;
2023-01-24;5;56
2023-01-24;6;
2023-01-24;7;
2023-01-24;8;16
2023-01-24;9;82,8
2023-01-24;10;24,3
2023-01-24;11;
2023-01-24;12;
2023-01-24;13;
2023-01-24;14;
2023-01-24;15;
2023-01-24;16;
2023-01-24;17;
2023-01-24;18;
2023-01-24;19;0,6
2023-01-24;20;
